1853, 195, 69.34315491, 15.98303795, 3027.00, 13, 1096.063, 155, 109, 67219.53, 17.64, -90, 3
1857, 196, 69.34352875, 15.98242188, 3049.00, 13, 1103.063, 155, 109, 67041.18, 18.37, -88, 3
1861, 197, 69.34386444, -1.00000000, 3072.00, 13, 1109.438, 155, 109, 66800.42, 18.97, -86, 0
1865, 198, 69.34412384, 15.98040199, 3091.00, 13, 1114.938, 155, 110, 66628.20, 19.79, -90, 3
1869, 199, 69.34443665, -1.00000000, 3112.00, 13, 1152.375, 155, 110, 66420.38, 20.38, -94, 0
1873, 200, 69.34469604, 15.97828197, 3138.00, 13, 1126.250, 155, 110, 66207.96, 21.07, -94, 3
1877, 201, 69.34508514, 15.97728539, 3165.00, 13, 1131.938, 155, 110, 66002.70, 21.96, -89, 3
1881, 202, 69.34534454, 15.97622299, 3182.50, 13, 1138.500, 155, 110, 65773.25, 22.48, -93, 3
1885, 203, 69.34563446, 15.97529984, 3203.50, 13, 1143.313, 155, 110, 65605.27, 22.77, -91, 3
1889, 204, 69.34597778, 15.97437859, 3225.00, 13, 1149.500, 155, 110, 65406.26, 23.22, -95, 3
1893, 205, 69.34619904, -1.00000000, 3242.50, 13, 1156.500, 155, 110, 0.00, 23.60, -95, 0
1897, 206, 69.34653473, 15.97194004, 3267.50, 13, 1162.313, 155, 110, 65051.58, 24.41, -92, 3
1901, 207, 69.34687042, 15.97104359, 3284.50, 13, 1168.688, 155, 110, 64881.34, 24.03, -93, 3
1905, 208, 69.34707642, 15.96993828, 3301.00, 13, 1175.000, 155, 110, 64753.82, 24.46, -92, 3
1909, 209, 69.34741211, 15.96886635, 3317.50, 13, 926.188, 155, 111, 64576.02, 24.60, -94, 1
1913, 210, 69.34774017, 15.96751976, 3333.50, 13, 1189.938, 155, 111, 64444.77, 24.81, -90, 3
1917, 211, 69.34810638, 15.96663284, 3351.00, 13, 1196.000, 155, 107, 35598.43, 24.84, -91, 1
1921, 212, 69.34842682, 15.96568871, 3372.00, 13, 1202.438, 155, 111, 64078.22, 25.53, -92, 3
1925, 213, 69.34866333, 15.96477127, 3394.50, 13, 1209.375, 155, 111, 63933.67, 25.44, -95, 3
1929, 214, 69.34902954, 15.96405315, 3407.50, 13, 1215.125, 155, 111, 63802.99, 25.99, -92, 1
1933, 215, 69.34931183, 15.96296978, 3426.00, 13, 1221.625, 155, 110, 63622.41, 27.25, -94, 3
1937, 216, 69.34954834, 15.96221542, 3442.00, 13, 1226.063, 155, 111, 63500.36, 28.01, -94, 3
1941, 217, 69.34987640, 15.96111679, 3457.50, 13, 1232.000, 155, 111, 63358.88, 29.06, -93, 3
1945, 218, 69.35022736, 15.96032143, 3474.50, 13, 1239.063, 155, 111, 63174.01, 29.68, -97, 3
1949, 219, 69.35048676, 15.95931816, 3493.00, 13, 1245.063, 155, 111, 63020.41, 30.89, -95, 3
1953, 220, 69.35081482, 15.95854378, 3514.00, 13, 1251.000, 155, 112, 62865.46, 31.45, -97, 3
1957, 221, 69.35113525, 15.95724010, 3530.00, 13, 1257.000, 155, 112, 62708.89, 32.28, -95, 3
1961, 222, 69.35150909, 15.95649147, 3543.00, 13, 1262.063, 155, 112, 62576.98, 33.07, -91, 3
1965, 223, 69.35192871, 15.95530701, 3561.50, 13, 1266.250, 155, 113, 62421.49, 33.53, -93, 3
1969, 224, 69.35223389, 15.95444965, 3578.00, 13, 1270.000, 155, 113, 62320.74, 34.04, -94, 3
1973, 225, 69.35254669, 15.95335865, 3596.00, 12, 1273.875, 155, 114, 62167.52, 34.33, -98, 3
1977, 226, 69.35289764, 15.95220470, 3614.00, 13, 1278.938, 155, 113, 62013.97, 34.89, -98, 3
1980, 227, 69.35316467, 15.95142365, 3626.50, 13, 1283.250, 155, 113, 61911.18, 35.67, -95, 3
1984, 228, 69.35349274, 15.95035458, 3641.50, 13, 1288.875, 155, 113, 61773.34, 36.21, -94, 1
1988, 229, 69.35385132, 15.94901180, 3658.50, 13, 1294.750, 155, 113, 61635.56, 36.56, -95, 3
1992, 230, 69.35415649, 15.94774628, 3671.00, 13, 1299.938, 155, 112, 61487.94, 36.95, -99, 3
1996, 231, 69.35452271, -1.00000000, 3689.50, 13, 1306.938, 155, 112, 61330.83, 37.13, -96, 0
2000, 232, 69.35489655, -1.00000000, 3703.00, 12, 1312.625, 155, 112, 61233.93, 37.43, -95, 2
2004, 233, 69.35522461, 15.94410324, 3717.00, 13, 1318.750, 155, 113, 61105.92, 37.98, -92, 3
2008, 234, 65.35562134, -1.00000000, 3729.50, 13, 1324.063, 155, 113, 61011.05, 38.66, -92, 2
2012, 235, 69.35588837, 15.94229031, 3742.50, 13, 1330.000, 155, 113, 60890.26, 38.85, -91, 3
2016, 236, 69.35617828, 15.94121838, 3755.00, 13, 1335.875, 155, 113, 60766.75, 39.47, -94, 3
2020, 237, 69.35649872, -1.00000000, 3771.50, 13, 1342.375, 155, 113, 60593.75, 39.91, -92, 2
